"","MasterID","UniqueID","Lon","Lat","Sensor","Image","Global_AEZ","Country","StudyArea","Year","Month","JulianDay","Crop","GrowthStage","PlotID","Residue_Cover_%","Residue_RWC","Soil_RWC","RWC","Wavelength","Reflectance"
"879943","60082","T1.09.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","34.09","0.0127","0.083","0.059","2496","10.6805"
"879944","60083","T1.09.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","31.06","0.0127","0.083","0.061","2496","1e-04"
"879945","60084","T1.09.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","31.82","0.0127","0.083","0.061","2496","16.9734"
"879946","60085","T1.09.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","34.85","0.0127","0.083","0.059","2496","40.6338"
"879947","60086","T1.09.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","23.48","0.0127","0.083","0.066","2496","5.0521"
"879948","60087","T1.09.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","38.64","0.0127","0.083","0.056","2496","24.7378"
"879949","60088","T1.09.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","37.12","0.0127","0.083","0.057","2496","36.4731"
"879950","60089","T1.09.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","26.52","0.0127","0.083","0.064","2496","1e-04"
"879951","60090","T1.10.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","21.21","0.0107","0.095","0.077","2496","35.2901"
"879952","60091","T1.10.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","14.39","0.0107","0.095","0.083","2496","23.6633"
"879953","60092","T1.10.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","13.64","0.0107","0.095","0.084","2496","33.8119"
"879954","60093","T1.10.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","11.36","0.0107","0.095","0.085","2496","25.1605"
"879955","60094","T1.10.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","18.18","0.0107","0.095","0.08","2496","40.2603"
"879956","60095","T1.10.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","28.79","0.0107","0.095","0.071","2496","12.836"
"879957","60096","T1.10.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","22.73","0.0107","0.095","0.076","2496","1e-04"
"879958","60097","T1.10.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","21.97","0.0107","0.095","0.076","2496","23.0141"
"879959","60098","T1.10.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","14.39","0.0107","0.095","0.083","2496","16.9018"
"879960","60099","T1.10.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","20.45","0.0107","0.095","0.078","2496","5.3339"
"879961","60100","T1.11.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","38.64","0.012","0.07","0.048","2496","31.0361"
"879962","60101","T1.11.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","34.09","0.012","0.07","0.05","2496","27.1713"
"879963","60102","T1.11.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","21.97","0.012","0.07","0.057","2496","29.2368"
"879964","60103","T1.11.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","26.52","0.012","0.07","0.055","2496","8.6731"
"879965","60104","T1.11.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","21.97","0.012","0.07","0.057","2496","6.2959"
"879966","60105","T1.11.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","33.33","0.012","0.07","0.051","2496","6.5982"
"879967","60106","T1.11.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","36.36","0.012","0.07","0.049","2496","1e-04"
"879968","60107","T1.11.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","38.64","0.012","0.07","0.048","2496","31.0361"
"879969","60108","T1.11.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","47.73","0.012","0.07","0.042","2496","5.5853"
"879970","60109","T1.11.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","46.97","0.012","0.07","0.043","2496","6.4264"
"879971","60110","T1.12.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","29.55","0.0109","0.066","0.05","2496","23.4302"
"879972","60111","T1.12.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","24.24","0.0109","0.066","0.053","2496","39.404"
"879973","60112","T1.12.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","20.45","0.0109","0.066","0.055","2496","38.6123"
"879974","60113","T1.12.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","31.06","0.0109","0.066","0.049","2496","1.5317"
"879975","60114","T1.12.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","33.33","0.0109","0.066","0.048","2496","18.6117"
"879976","60115","T1.12.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","25.76","0.0109","0.066","0.052","2496","8.0519"
"879977","60116","T1.12.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","21.21","0.0109","0.066","0.054","2496","30.2896"
"879978","60117","T1.12.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","37.12","0.0109","0.066","0.046","2496","49.6332"
"879979","60118","T1.12.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","32.58","0.0109","0.066","0.048","2496","31.9479"
"879980","60119","T1.12.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","33.33","0.0109","0.066","0.048","2496","29.1667"
"879981","60120","T1.13.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","34.09","0.0129","0.143","0.099","2496","30.8382"
"879982","60121","T1.13.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","32.58","0.0129","0.143","0.101","2496","8.7796"
"879983","60122","T1.13.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","29.55","0.0129","0.143","0.105","2496","45.0442"
"879984","60123","T1.13.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","33.33","0.0129","0.143","0.1","2496","13.8315"
"879985","60124","T1.13.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","34.85","0.0129","0.143","0.098","2496","39.6052"
